Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,Citation,Created in,Documentation,Example,File extension,has format,has function,has identifier,has input,has output,has topic,Hide in subset,http://data.bioontology.org/metadata/prefixIRI,http://edamontology.org/next_id,http://edamontology.org/noClue,http://purl.obolibrary.org/obo/date,http://purl.obolibrary.org/obo/default-relationship-id-prefix,http://purl.obolibrary.org/obo/edam#data,http://purl.obolibrary.org/obo/edam#edam,http://purl.obolibrary.org/obo/edam#events,http://purl.obolibrary.org/obo/edam#formats,http://purl.obolibrary.org/obo/edam#identifiers,http://purl.obolibrary.org/obo/edam#obsolete,http://purl.obolibrary.org/obo/edam#operations,http://purl.obolibrary.org/obo/edam#topics,http://purl.obolibrary.org/obo/idspace,http://purl.obolibrary.org/obo/is_anti_symmetric,http://purl.obolibrary.org/obo/is_metadata_tag,http://purl.obolibrary.org/obo/is_reflexive,http://purl.obolibrary.org/obo/is_symmetric,http://purl.obolibrary.org/obo/namespace,http://purl.obolibrary.org/obo/remark,http://purl.obolibrary.org/obo/transitive_over,http://purl.org/dc/elements/1.1/contributor,http://purl.org/dc/elements/1.1/creator,http://purl.org/dc/elements/1.1/format,http://purl.org/dc/elements/1.1/title,http://usefulinc.com/ns/doap#Version,http://www.geneontology.org/formats/oboInOwl#consider,http://www.geneontology.org/formats/oboInOwl#hasAlternativeId,http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym,http://www.geneontology.org/formats/oboInOwl#hasDbXref,http://www.geneontology.org/formats/oboInOwl#hasDefinition,http://www.geneontology.org/formats/oboInOwl#hasExactSynonym,http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym,http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym,http://www.geneontology.org/formats/oboInOwl#hasSubset,http://www.geneontology.org/formats/oboInOwl#inSubset,http://www.geneontology.org/formats/oboInOwl#isCyclic,http://www.geneontology.org/formats/oboInOwl#replacedBy,http://www.geneontology.org/formats/oboInOwl#savedBy,http://www.geneontology.org/formats/oboInOwl#SubsetProperty,http://xmlns.com/foaf/0.1/page,is format of,is function of,is identifier of,is input of,is output of,is topic of,isdebtag,Media type,Obsolete since,Regular expression,Related term
http://edamontology.org/operation_Anaglyph,Anaglyph,,,FALSE,,,http://edamontology.org/operation_Image_visualisation,,,,,,,,,,,,,operation_Anaglyph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Cell_counting,Object counting,,,FALSE,,,http://edamontology.org/operation_3443,,,,,,,,,,,,,operation_Cell_counting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Cell_segmentation,Cell segmentation,,,FALSE,,,http://edamontology.org/operation_Image_segmentation,,,,,,,,,,,,,operation_Cell_segmentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Cell_tracking,Cell tracking,,,FALSE,,,http://edamontology.org/operation__RDsrmC9l0bZw9kGJzGMCyY8,,,,,,,,,,,,,operation_Cell_tracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Closing,Closing,,"Closing is a morphological operation comprising an erosion followed by a dilation, that is typically used to remove small isolated holes from an image.",FALSE,,,http://edamontology.org/operation_Morphological_operations,,,,,,,,,,,,,operation_Closing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Closing is a morphological operation comprising an erosion followed by a dilation, that is typically used to remove small isolated holes from an image.",,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Dilation,Dilation,Dilatation,"Dilation is a morphological operation which expands the shapes contained in the input image based on analysis of how (a centre of) a given structuring element hits, or misses the shape.|https://en.wikipedia.org/wiki/Dilation_(morphology)",FALSE,,,http://edamontology.org/operation_Morphological_operations,,,,,,,,,,,,,operation_Dilation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dilation is a morphological operation which expands the shapes contained in the input image based on analysis of how (a centre of) a given structuring element hits, or misses the shape.|https://en.wikipedia.org/wiki/Dilation_(morphology)",Dilatation,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Distance_transform,Distance transform,,"Distance transform (distance map or distance field) of a (binary) image, w.r.t. an object in the image, transforms the input image into a representation (another image) so that each pixel is assigned its distance to the (closest) object pixel.

Signed distance transform assigns, to each pixel, its distance to the object boundary; background pixels are assigned positive distance values, whereas foreground pixels are assigned negative distance values.",FALSE,,,http://edamontology.org/operation_Morphological_operations,,,,,,,,,,,,,operation_Distance_transform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Distance transform (distance map or distance field) of a (binary) image, w.r.t. an object in the image, transforms the input image into a representation (another image) so that each pixel is assigned its distance to the (closest) object pixel.

Signed distance transform assigns, to each pixel, its distance to the object boundary; background pixels are assigned positive distance values, whereas foreground pixels are assigned negative distance values.",,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Edge_detection,Feature enhancement,Edge enhancement|Matching filter|Steerable fliter,Relation with Edge detection...,FALSE,,,http://edamontology.org/operation_Image_enhancement,,,,,,,,,,,,,operation_Edge_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edge enhancement,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,Matching filter|Steerable fliter
http://edamontology.org/operation_Erosion,Erosion,,"Erosion is a morphological operation used to analyse how a (simple) pre-defined probe (called structuring element) fits or misses the shapes in the image.

Grey scale erosion computed in an image point is the minimum of the intensities of the points in its neighborhood, where the neighborhood is defined by the structuring element.",FALSE,,,http://edamontology.org/operation_Morphological_operations,,,,,,,,,,,,,operation_Erosion,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Erosion is a morphological operation used to analyse how a (simple) pre-defined probe (called structuring element) fits or misses the shapes in the image.

Grey scale erosion computed in an image point is the minimum of the intensities of the points in its neighborhood, where the neighborhood is defined by the structuring element.",,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Feature_extraction,Object feature extraction,Feature detection|Image labeling|SURF,,FALSE,,,http://edamontology.org/operation_3443,,,,,,,,,,,,,operation_Feature_extraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Feature detection|Image labeling,SURF,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Geometrical_transform,Geometrical transformation,,,FALSE,,,http://edamontology.org/operation_Image_processing,,,,,,,,,,,,,operation_Geometrical_transform,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Homogeneity,Homogeneity extraction,,,FALSE,,,http://edamontology.org/operation_Feature_extraction,,,,,,,,,,,,,operation_Homogeneity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Illumination_correction,Illumination correction,Flat field correction|Background subtraction,,FALSE,,,http://edamontology.org/operation__R7MFwdgojfmkZ07yWbdcda0,,,,,,,,,,,,,operation_Illumination_correction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flat field correction,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,Background subtraction
http://edamontology.org/operation_Image_classification,Image classification,Image clustering,"An annotation is a metadatum (e.g. a post, explanation, markup) attached to location or other data",FALSE,,,http://edamontology.org/operation_2990|http://edamontology.org/operation_3443,,,,,,,,,,,,,operation_Image_classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"An annotation is a metadatum (e.g. a post, explanation, markup) attached to location or other data",,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,Image clustering
http://edamontology.org/operation_Image_colocalization,Object-based colocalisation analysis,Object-based co-localisation analysis|Object-based colocalization analysis,,FALSE,,,http://edamontology.org/operation___Colocalisation_analysis,,,,,,,,,,,,,operation_Image_colocalization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Object-based co-localisation analysis|Object-based colocalization analysis,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Image_deconvolution,Image deconvolution,,,FALSE,,,http://edamontology.org/operation_Image_reconstruction,,,,,,,,,,,,,operation_Image_deconvolution,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Image_enhancement,Image enhancement,Image restoration,"Image enhancement is a term used to refer to an operation that increases the quality of the image, being historically more used in the context of contrast enhancement (which improves visualization for the human eye). However, image enhancement is also a very general term that refers to operations that enhance features interest in the image. An image enhancement operation moves further away from the ""reality"", as opposed to Image reconstruction that moves closer to the ""reality"".",FALSE,,,http://edamontology.org/operation_Image_processing,,,,,,,,,,,,,operation_Image_enhancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Image restoration,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Image_processing,Image processing,Image transformation|Image filtering|Image pre-processing|Image post-processing|Image postprocessing|Image preprocessing|Image manipulation,,FALSE,,,http://edamontology.org/operation_0004,,,,,,,,,,,,,operation_Image_processing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Image transformation,Image filtering|Image pre-processing|Image post-processing|Image postprocessing|Image preprocessing,Image manipulation,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Image_reconstruction,Image reconstruction,Image restoration,"Image enhancement moves further away from the ""reality"", as opposed to Image reconstruction that moves closer to the ""reality"".",FALSE,,,http://edamontology.org/operation_Image_processing|http://edamontology.org/operation__RDFFD5jBfUw74a3vJeBAGB1,,,,,,,,,,,,,operation_Image_reconstruction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Image restoration,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Image_registration,Image registration,Image alignment,"Image registration is the process of aligning, by applying geometric transformation, two or more misaligned images of the same scene, when images are captured under variable conditions that can change the camera perspective or the content of the scene.|Registration is necessary in order to be able to compare or integrate the data obtained from different sensors/imaging modalities, at different times, from different view points, etc.

Registration can  be based on correspondence established between the landmarks or feature points. Alternatively, some similarity/distance metric is established between the image intensity maps to navigate the registration process.",FALSE,,,http://edamontology.org/operation_Image_processing|http://edamontology.org/operation_2928,,,,,,,,,,,,,operation_Image_registration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Image registration is the process of aligning, by applying geometric transformation, two or more misaligned images of the same scene, when images are captured under variable conditions that can change the camera perspective or the content of the scene.",Image alignment,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Image_segmentation,Image segmentation,,Image segmentation is (one of) the (few) concept(s) on the border between Image (pre)processing (Image->Image) and Image analysis (Image->Data).,FALSE,,,http://edamontology.org/operation_Image_processing|http://edamontology.org/operation_3443,,,,,,,,,,,,,operation_Image_segmentation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Image_smoothing,Smoothing,Gaussian filtering|Gaussian blurring|Gaussian smoothing|Blurring,,FALSE,,,http://edamontology.org/operation_Image_enhancement,,,,,,,,,,,,,operation_Image_smoothing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaussian filtering|Gaussian blurring|Gaussian smoothing,Blurring,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Image_stitching,Image stitching,,,FALSE,,,http://edamontology.org/operation_Image_reconstruction,,,,,,,,,,,,,operation_Image_stitching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Image_thresholding,Image thresholding,Thresholding|Clustering-based image thresholding,,FALSE,,,http://edamontology.org/operation_Image_segmentation,,,,,,,,,,,,,operation_Image_thresholding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Thresholding,Clustering-based image thresholding,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Image_tracking,Object tracking,Tracking|Trajectory extraction,,FALSE,,,http://edamontology.org/operation_3443,,,,,,,,,,,,,operation_Image_tracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tracking,Trajectory extraction,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Image_visualisation,Image visualisation,Rendering|Lookup table,"Visualisation vs Plotting vs Image generation. Should these be merged? Which of these should be the top concept, and which sub-concepts, and which narrow synonyms?",FALSE,,,http://edamontology.org/operation_0337,,,,,,,,,,,,,operation_Image_visualisation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rendering,Lookup table,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Linear_transformation,Linear transformation,Image resampling,,FALSE,,,http://edamontology.org/operation__R8ANfLkuHu47r739AkhxrId,,,,,,,,,,,,,operation_Linear_transformation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Image resampling,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Montage,Montage,,,FALSE,,,http://edamontology.org/operation_Image_visualisation,,,,,,,,,,,,,operation_Montage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Morphological_operations,Morphological operation,Morphological image processing|Mathematical morphology,"Mathematical morphology is a theory and technique for the analysis and processing of geometrical structures, based on set theory, lattice theory, topology, and random functions. MM is most commonly applied to digital images, but it can be employed as well on graphs, surface meshes, solids, and many other spatial structures.

Topological and geometrical continuous-space concepts such as size, shape, convexity, connectivity, and geodesic distance, were introduced by MM on both continuous and discrete spaces. MM is also the foundation of morphological image processing, which consists of a set of operators that transform images according to the above characterizations.

The basic morphological operators are erosion, dilation, opening and closing.",FALSE,,,http://edamontology.org/operation_Image_processing,,,,,,,,,,,,,operation_Morphological_operations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mathematical morphology is a theory and technique for the analysis and processing of geometrical structures, based on set theory, lattice theory, topology, and random functions. MM is most commonly applied to digital images, but it can be employed as well on graphs, surface meshes, solids, and many other spatial structures.

Topological and geometrical continuous-space concepts such as size, shape, convexity, connectivity, and geodesic distance, were introduced by MM on both continuous and discrete spaces. MM is also the foundation of morphological image processing, which consists of a set of operators that transform images according to the above characterizations.

The basic morphological operators are erosion, dilation, opening and closing.",Morphological image processing,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,Mathematical morphology
http://edamontology.org/operation_Object_detection,Image feature detection,Image feature extraction,,FALSE,,,http://edamontology.org/operation_3443,,,,,,,,,,,,,operation_Object_detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Image feature extraction,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Opening,Opening,,"Opening is a morphological operation comprising a dilation followed by an erosion, that is typically used to remove small isolated objects from an image.",FALSE,,,http://edamontology.org/operation_Morphological_operations,,,,,,,,,,,,,operation_Opening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Opening is a morphological operation comprising a dilation followed by an erosion, that is typically used to remove small isolated objects from an image.",,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Optical_flow_analysis,Optical flow analysis,,"The process of estimating apparent (relative) motion in an image or scene, typically represented as vector field.|Optical flow is the distribution of the apparent velocities of objects in an image. It is used  in object tracking systems, to characterize and quantify  the motion of objects in a video stream.",FALSE,,,http://edamontology.org/operation_3443,,,,,,,,,,,,,operation_Optical_flow_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The process of estimating apparent (relative) motion in an image or scene, typically represented as vector field.",,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Overlay,Overlay,,,FALSE,,,http://edamontology.org/operation_Image_visualisation,,,,,,,,,,,,,operation_Overlay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Particle_tracking,Particle tracking,,,FALSE,,,http://edamontology.org/operation__RDsrmC9l0bZw9kGJzGMCyY8,,,,,,,,,,,,,operation_Particle_tracking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Pixel_classification,Pixel classification,Voxel classification|Pixel labeling|Semantic image segmentation,,FALSE,,,http://edamontology.org/operation_Image_segmentation|http://edamontology.org/operation_2990,,,,,,,,,,,,,operation_Pixel_classification,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Voxel classification|Pixel labeling,Semantic image segmentation,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Projection,Image projection,Minimum projection|Maximum projection|Maximum intensity projection|Mean projection,,FALSE,,,http://edamontology.org/operation_Image_reconstruction,,,,,,,,,,,,,operation_Projection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Minimum projection|Maximum projection,Maximum intensity projection|Mean projection,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Rotation,Rotation,,,FALSE,,,http://edamontology.org/operation__R8ANfLkuHu47r739AkhxrId,,,,,,,,,,,,,operation_Rotation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Shape_features,Shape features extraction,Shape feature extraction|Area,,FALSE,,,http://edamontology.org/operation_Feature_extraction,,,,,,,,,,,,,operation_Shape_features,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shape feature extraction,,Area,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Skeletonization,Skeletonisation,Medial axis transform,"Skeletonisation is a process of reducing a foreground region in a (binary) image into its simplified, topologically equivalent representation - skeleton. The new representation contains highly reduced number of foreground pixels, while largely preserving the extent and connectivity of the original region.|Skeletonisation is a process for generating fogroundreducing foreground regions in a binary image to a skeletal remnant that largely preserves the extent and connectivity of the original region while throwing away most of the original foreground pixels",FALSE,,,http://edamontology.org/operation_Morphological_operations,,,,,,,,,,,,,operation_Skeletonization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Skeletonisation is a process of reducing a foreground region in a (binary) image into its simplified, topologically equivalent representation - skeleton. The new representation contains highly reduced number of foreground pixels, while largely preserving the extent and connectivity of the original region.|Skeletonisation is a process for generating fogroundreducing foreground regions in a binary image to a skeletal remnant that largely preserves the extent and connectivity of the original region while throwing away most of the original foreground pixels",,Medial axis transform,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Spot_extraction,Spot detection,Seed point detection,,FALSE,,,http://edamontology.org/operation_Object_detection,,,,,,,,,,,,,operation_Spot_extraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seed point detection,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Texture_extraction,Texture extraction,Texture feature extraction|Inverse Difference Moment,,FALSE,,,http://edamontology.org/operation_Feature_extraction,,,,,,,,,,,,,operation_Texture_extraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Texture feature extraction,Inverse Difference Moment,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Volume_rendering,Volume rendering,,,FALSE,,,http://edamontology.org/operation_Image_visualisation,,,,,,,,,,,,,operation_Volume_rendering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Warping,Warping,,,FALSE,,,http://edamontology.org/operation_Geometrical_transform,,,,,,,,,,,,,operation_Warping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/operation_Watershed,Watershed segmentation,Watershed transformation|Watershed-based segmentation,Needs a comment about the relation between the Watershed and Region growing.|Watershed is the term that commonly refers to a mathematical morphology operation that treats a grayscale image as a topographic map and segments the image. The segmentation is performed by a succesive 'flooding' operation from minima in the image starting from different points and separates the image in different catchment basins.,FALSE,,,http://edamontology.org/operation____Region_growing,,,,,,,,,,,,,operation_Watershed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Watershed transformation,,,Watershed-based segmentation,,,,operations|bioimaging|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Array_tomography,Array tomography,,volumetric microscopy method based on physical serial sectioning. Can be appyied in LM and EM,FALSE,,,http://edamontology.org/topic_3452|http://edamontology.org/topic__R8Ss4wIFt90wZ1yjFLfXyPM,,,,,,,,,,,,,topic_____Array_tomography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Atomic_force_microscopy,Atomic force microscopy,AFM|Scanning force microscopy|SFM|Force spectroscopy,,FALSE,,,http://edamontology.org/topic_____Force_microscopy,,,,,,,,,,,,,topic_____Atomic_force_microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFM,Scanning force microscopy|SFM|Force spectroscopy,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Cell_image_analysis,Cell image analysis,Digital cytology,,FALSE,,,http://edamontology.org/topic__RBDp7HwdUBEjpS6PRjYfV2V,,,,,,,,,,,,,topic_____Cell_image_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digital cytology,,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Digital_pathology,Digital pathology,Digital histopathology|Digital pathology imaging|Telepathology,,FALSE,,,http://edamontology.org/topic__RBDp7HwdUBEjpS6PRjYfV2V,,,,,,,,,,,,,topic_____Digital_pathology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digital histopathology|Digital pathology imaging,Telepathology,,bioimaging|topics|edam,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Expansion_microscopy,Expansion microscopy,,,FALSE,,,http://edamontology.org/topic__ReQzVVVh0IPyN0c1V5wQVO,,,,,,,,,,,,,topic_____Expansion_microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Fiducial_markers,Fiducial markers,Landmarking|Landmarks|Branding,,FALSE,,,http://edamontology.org/topic__ReQzVVVh0IPyN0c1V5wQVO,,,,,,,,,,,,,topic_____Fiducial_markers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Landmarking|Landmarks,Branding,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Force_microscopy,Force microscopy,,,FALSE,,,http://edamontology.org/topic_Microscopy,,,,,,,,,,,,,topic_____Force_microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Histology,Histology,,"Histology uses microscopy, often followed by image analysis.",FALSE,,,http://edamontology.org/topic_0003,,,,,,,,,,,,,topic_____Histology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Interferometric_microscopy,Interferometric microscopy,Interference reflection microscopy,,FALSE,,,http://edamontology.org/topic_3385,,,,,,,,,,,,,topic_____Interferometric_microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Interference reflection microscopy,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Intravital_imaging,Intravital imaging,,"Intravital imaging of live processes within living animals, typically by multi photon imaging techniques.",FALSE,,,http://edamontology.org/topic__RL4rPCXlIu9uzNrGcbcSNp,,,,,,,,,,,,,topic_____Intravital_imaging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Intravital imaging of live processes within living animals, typically by multi photon imaging techniques.",,,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Light_field_microscopy,Light field microscopy,,,FALSE,,,http://edamontology.org/topic_3385,,,,,,,,,,,,,topic_____Light_field_microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Mass_spectrometry_imaging,Mass spectrometry imaging,MSI,,FALSE,,,http://edamontology.org/topic__RBfI2XgIsxcfKonPPluKAhK,,,,,,,,,,,,,topic_____Mass_spectrometry_imaging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MSI,,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Micro-optical_sectioning_tomography,Optical sectioning tomography,2P-MOST|Two-photon micro-optical sectioning microscopy|MOST|Micro-optical sectioning tomography,,FALSE,,,http://edamontology.org/topic_3452,,,,,,,,,,,,,topic_____Micro-optical_sectioning_tomography,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2P-MOST|Two-photon micro-optical sectioning microscopy|MOST|Micro-optical sectioning tomography,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Near-field_scanning_optical_microscopy,Near-field scanning optical microscopy,Scanning near-field optical microscopy|NSOM|SNOM|Scattering-type scanning near-field optical microscopy,,FALSE,,,http://edamontology.org/topic__R7Vn7GbwtqVvGWNAMGdcNW1,,,,,,,,,,,,,topic_____Near-field_scanning_optical_microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scanning near-field optical microscopy|NSOM|SNOM,Scattering-type scanning near-field optical microscopy,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Near-infrared_branding,Near-infrared branding,,,FALSE,,,http://edamontology.org/topic_____Fiducial_markers|http://edamontology.org/topic__R8Ss4wIFt90wZ1yjFLfXyPM,,,,,,,,,,,,,topic_____Near-infrared_branding,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Non-linear_microscopy,Non-linear microscopy,,,FALSE,,,http://edamontology.org/topic_3385,,,,,,,,,,,,,topic_____Non-linear_microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Photon_force_microscopy,Photonic force microscopy,PFM|Force measurement microscopy|Force sensing optical tweezers,,FALSE,,,http://edamontology.org/topic_____Force_microscopy,,,,,,,,,,,,,topic_____Photon_force_microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PFM,Force measurement microscopy|Force sensing optical tweezers,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Plant_image_analysis,Plant image analysis,Plant image informatics,,FALSE,,,http://edamontology.org/topic__RBDp7HwdUBEjpS6PRjYfV2V,,,,,,,,,,,,,topic_____Plant_image_analysis,,,,,,,,,,,,,,,,,,,,,,,,,,,,Plant image informatics,,,,,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Raman_imaging,Raman imaging,,,FALSE,,,http://edamontology.org/topic__RBfI2XgIsxcfKonPPluKAhK,,,,,,,,,,,,,topic_____Raman_imaging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://edamontology.org/topic_____Second-harmonic_imaging_microscopy,Second-harmonic imaging microscopy,,,FALSE,,,http://edamontology.org/topic_____Non-linear_microscopy,,,,,,,,,,,,,topic_____Second-harmonic_imaging_microscopy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
