Class ID	Preferred Label	Synonyms	Definitions	Obsolete	CUI	Semantic Types	Parents	Citation	Created in	Documentation	Example	File extension	has format	has function	has identifier	has input	has output	has topic	Hide in subset	http://data.bioontology.org/metadata/prefixIRI	http://edamontology.org/next_id	http://edamontology.org/noClue	http://purl.obolibrary.org/obo/date	http://purl.obolibrary.org/obo/default-relationship-id-prefix	http://purl.obolibrary.org/obo/edam#data	http://purl.obolibrary.org/obo/edam#edam	http://purl.obolibrary.org/obo/edam#events	http://purl.obolibrary.org/obo/edam#formats	http://purl.obolibrary.org/obo/edam#identifiers	http://purl.obolibrary.org/obo/edam#obsolete	http://purl.obolibrary.org/obo/edam#operations	http://purl.obolibrary.org/obo/edam#topics	http://purl.obolibrary.org/obo/idspace	http://purl.obolibrary.org/obo/is_anti_symmetric	http://purl.obolibrary.org/obo/is_metadata_tag	http://purl.obolibrary.org/obo/is_reflexive	http://purl.obolibrary.org/obo/is_symmetric	http://purl.obolibrary.org/obo/namespace	http://purl.obolibrary.org/obo/remark	http://purl.obolibrary.org/obo/transitive_over	http://purl.org/dc/elements/1.1/contributor	http://purl.org/dc/elements/1.1/creator	http://purl.org/dc/elements/1.1/format	http://purl.org/dc/elements/1.1/title	http://usefulinc.com/ns/doap#Version	http://www.geneontology.org/formats/oboInOwl#consider	http://www.geneontology.org/formats/oboInOwl#hasAlternativeId	http://www.geneontology.org/formats/oboInOwl#hasBroadSynonym	http://www.geneontology.org/formats/oboInOwl#hasDbXref	http://www.geneontology.org/formats/oboInOwl#hasDefinition	http://www.geneontology.org/formats/oboInOwl#hasExactSynonym	http://www.geneontology.org/formats/oboInOwl#hasNarrowSynonym	http://www.geneontology.org/formats/oboInOwl#hasRelatedSynonym	http://www.geneontology.org/formats/oboInOwl#hasSubset	http://www.geneontology.org/formats/oboInOwl#inSubset	http://www.geneontology.org/formats/oboInOwl#isCyclic	http://www.geneontology.org/formats/oboInOwl#replacedBy	http://www.geneontology.org/formats/oboInOwl#savedBy	http://www.geneontology.org/formats/oboInOwl#SubsetProperty	http://xmlns.com/foaf/0.1/page	is format of	is function of	is identifier of	is input of	is output of	is topic of	isdebtag	Media type	Obsolete since	Regular expression	Related term
http://edamontology.org/topic__RDvZSyRAcr8fonKvKdVoXw2	Bioluminescence imaging			FALSE			http://edamontology.org/topic_3382													topic__RDvZSyRAcr8fonKvKdVoXw2																																			bioimaging|topics|edam																
http://edamontology.org/topic__ReQzVVVh0IPyN0c1V5wQVO	Sample preparation			FALSE			http://edamontology.org/topic_0003													topic__ReQzVVVh0IPyN0c1V5wQVO																																			bioimaging|topics|edam																
http://edamontology.org/topic__RkSYwMcVWG5FCi4BaWDMaJ	High-pressure freezing			FALSE			http://edamontology.org/topic__R77vfEkRqjIenYUqhDPvdkM													topic__RkSYwMcVWG5FCi4BaWDMaJ																																			bioimaging|topics|edam																
http://edamontology.org/topic__RL4rPCXlIu9uzNrGcbcSNp	Live sample imaging			FALSE			http://edamontology.org/topic_3382													topic__RL4rPCXlIu9uzNrGcbcSNp																																			bioimaging|topics|edam																
http://edamontology.org/topic__RMCSMqSNvOTurvW2FV8tjN	Stimulated Emission Depletion microscopy	STED-4Pi|STED|Reversible Saturable Optical Linear Fluorescence Transitions microscopy|MinFlux|gated-STED|RESOLFT		FALSE			http://edamontology.org/topic_Super-resolution_microscopy													topic__RMCSMqSNvOTurvW2FV8tjN																												STED-4Pi			STED	Reversible Saturable Optical Linear Fluorescence Transitions microscopy|MinFlux|gated-STED|RESOLFT			bioimaging|topics|edam																
http://edamontology.org/topic__RMctC69gGv9qYqwKCXxeLF	Plunge freezing			FALSE			http://edamontology.org/topic__R77vfEkRqjIenYUqhDPvdkM													topic__RMctC69gGv9qYqwKCXxeLF																																			bioimaging|topics|edam																
http://edamontology.org/topic__Rn8MnorStmqIkNlAVZWBc0	Confocal fluorescence microscopy	Laser scanning microscopy|Nipkow disk microscopy|Spinning Disk confocal microscopy|LSM|SDCM		FALSE			http://edamontology.org/topic_Fluorescent_microscopy|http://edamontology.org/topic__R9Cmje2ZUXyDW6aQAvFhwSM													topic__Rn8MnorStmqIkNlAVZWBc0																																Laser scanning microscopy|Nipkow disk microscopy|Spinning Disk confocal microscopy|LSM|SDCM			bioimaging|topics|edam																
http://edamontology.org/topic__RNFOzq5E0ZVBh5Euhn06rn	DIC microscopy	Nomarski interferential contrast (NIC)|Nomarski microscopy		FALSE			http://edamontology.org/topic__R9P5gEAm1wic4R2PcZ7ZpPA													topic__RNFOzq5E0ZVBh5Euhn06rn																																Nomarski interferential contrast (NIC)|Nomarski microscopy			bioimaging|topics|edam																
http://edamontology.org/topic__RtBCcu7zJiS0phrbR2HzAI	Phase contrast microscopy	Phase imaging|Quantitative phase contrast imaging		FALSE			http://edamontology.org/topic__R9P5gEAm1wic4R2PcZ7ZpPA													topic__RtBCcu7zJiS0phrbR2HzAI																																Phase imaging	Quantitative phase contrast imaging		bioimaging|topics|edam																
http://edamontology.org/topic__RwTXNChEQ9hv7IpvHjQGin	Data sharing			FALSE			http://edamontology.org/topic_0003													topic__RwTXNChEQ9hv7IpvHjQGin																																			bioimaging|topics|edam																
http://edamontology.org/topic__RxfmHE99gOkUOOML5krfsJ	Computerized tomography	CT		FALSE			http://edamontology.org/topic_3452													topic__RxfmHE99gOkUOOML5krfsJ																																CT			bioimaging|topics|edam																
http://edamontology.org/topic__RXLeVr0cHSXzTSRyO5zwZD	Scanning transmission electron microscopy	STEM		FALSE			http://edamontology.org/topic__R7LElbFkBgKS401YKsVtNck													topic__RXLeVr0cHSXzTSRyO5zwZD																															STEM				bioimaging|topics|edam																
http://edamontology.org/topic_0003	Topic	sumo:FieldOfStudy	"A category denoting a rather broad domain or field of interest, of study, application, work, data, or technology. Topics have no clearly defined borders between each other."	FALSE			http://www.w3.org/2002/07/owl#Thing		beta12orEarlier											topic_0003																														"A category denoting a rather broad domain or field of interest, of study, application, work, data, or technology. Topics have no clearly defined borders between each other."			sumo:FieldOfStudy		navigation|http://purl.obolibrary.org/obo/edam#edam|http://purl.obolibrary.org/obo/edam#bioimaging|http://purl.obolibrary.org/obo/edam#topics																
http://edamontology.org/topic_0593	Nuclear magnetic resonance spectroscopy	NMR		FALSE			http://edamontology.org/topic__RBfI2XgIsxcfKonPPluKAhK													topic_0593																															NMR				bioimaging|topics|edam																
http://edamontology.org/topic_0611	Electron microscopy			FALSE			http://edamontology.org/topic_Microscopy													topic_0611																																			bioimaging|topics|edam																
http://edamontology.org/topic_3382	Imaging			FALSE			http://edamontology.org/topic_0003													topic_3382																																			bioimaging|topics|edam																
http://edamontology.org/topic_3385	Light microscopy	Optical microscopy|Optical microscope|Light microscope		FALSE			http://edamontology.org/topic_Microscopy													topic_3385																															Optical microscopy				bioimaging|topics|edam																Optical microscope|Light microscope
http://edamontology.org/topic_3444	Magnetic resonance imaging	MRI		FALSE			http://edamontology.org/topic_3382													topic_3444																															MRI				bioimaging|topics|edam																
http://edamontology.org/topic_3452	Tomography			FALSE			http://edamontology.org/topic_3382													topic_3452																																			bioimaging|topics|edam																
http://edamontology.org/topic_3474	Machine learning	Artificial intelligence		FALSE			http://edamontology.org/topic_0003													topic_3474																																			bioimaging|topics|edam																Artificial intelligence
http://edamontology.org/topic_Digital_histology	Digital histology	Digital pathology imaging		FALSE			http://edamontology.org/topic_0003													topic_Digital_histology																																Digital pathology imaging			bioimaging|topics|edam																
http://edamontology.org/topic_Fluorescent_microscopy	Fluorescence microscopy			FALSE			http://edamontology.org/topic_3385													topic_Fluorescent_microscopy																																			bioimaging|topics|edam																
http://edamontology.org/topic_High_content_screening	High content screening	HCS		FALSE			http://edamontology.org/topic_0003													topic_High_content_screening																															HCS				bioimaging|topics|edam																
http://edamontology.org/topic_Light-sheet_microscopy	Light-sheet microscopy	LSFM|Digitally scanned Lightsheet Microscopy|Selective Plane Illumination Microscopy|Light-sheet fluorescence microscopy|DSLM|SPIM|Lattice Light-sheet Microscopy|Dual-View inverted SPIM|Spherical aberrations assisted Extended Depth-of-field Lightsheet Microscopy|Bessel Beam Lightsheet Microscopy|single objective Selective Plane Illumination Microscopy|Hardware implementations: multidirectional SPIM|LLSM|Clarity Optimized Lightsheet Microscopy|Multiview Selective Plane Illumination Microscopy|MuViSPIM|inverted SPIM|soSPIM|diSPIM|COLM|SPED|mSPIM|iSPIM		FALSE			http://edamontology.org/topic__RBsSZve5PnQFO3scMDWo9f0|http://edamontology.org/topic__R7Vn7GbwtqVvGWNAMGdcNW1													topic_Light-sheet_microscopy																																LSFM|Digitally scanned Lightsheet Microscopy|Selective Plane Illumination Microscopy|Light-sheet fluorescence microscopy|DSLM|SPIM	Lattice Light-sheet Microscopy|Dual-View inverted SPIM|Spherical aberrations assisted Extended Depth-of-field Lightsheet Microscopy|Bessel Beam Lightsheet Microscopy|single objective Selective Plane Illumination Microscopy|Hardware implementations: multidirectional SPIM|LLSM|Clarity Optimized Lightsheet Microscopy|Multiview Selective Plane Illumination Microscopy|MuViSPIM|inverted SPIM|soSPIM|diSPIM|COLM|SPED|mSPIM|iSPIM		bioimaging|topics|edam																
http://edamontology.org/topic_Microscopy	Microscopy	Slide scanner		FALSE			http://edamontology.org/topic_3382													topic_Microscopy																																Slide scanner			bioimaging|topics|edam																
http://edamontology.org/topic_Statistics	Statistics			FALSE			http://edamontology.org/topic_0003													topic_Statistics																																			bioimaging|topics|edam																
http://edamontology.org/topic_Super-resolution_microscopy	Super-resolution microscopy	palm|Photoactivated localization microscopy		FALSE			http://edamontology.org/topic_Fluorescent_microscopy													topic_Super-resolution_microscopy																																palm|Photoactivated localization microscopy			bioimaging|topics|edam																
http://edamontology.org/topic_Widefield_microscopy	Widefield microscopy	Widefield fluorescence microscopy|Epi-fluorescence microscopy|Epifluorescence microscopy		FALSE			http://edamontology.org/topic_3385|http://edamontology.org/topic__RBsSZve5PnQFO3scMDWo9f0													topic_Widefield_microscopy																																Widefield fluorescence microscopy|Epi-fluorescence microscopy|Epifluorescence microscopy			bioimaging|topics|edam																
